name,emb,gid,t,z,y,x,z_um,snr,intensity_rel,near_um,near_pid,near_dxy_um,near_dz_um,near_claimed_by,near_claimed_um,near_logit,second_um,second_claimed,other_gt_um,other_gt_gid,other_gt_detected,n_pred_10,t_frac,parent_detected,child_detected,run_len,has_parent,n_children,to_div,since_div,p_at,p_max1,peak_in1,p_max2,peak_in2,argmax_off_grid,p_max3,peak_in3,nearest_peak_um_grid,artefact,merged,bright,dim,run_cls,mech
6bba_268e1230,6bba,82000722,81,27,184,132,43.875,2.0769591331481934,0.07936477661132812,14.360050409098932,4282,10.597353271348156,-9.690570230595767,,,12.31648063659668,15.04930463854335,False,22.49466082484908,82000724.0,False,0,0.8181818181818182,False,True,11,True,1,,,0.5507388710975647,0.9218947291374207,False,0.956976592540741,False,"[-2, -2, -1]",0.9802482724189758,False,14.259317129512198,False,False,False,False,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,82000724,81,38,153,119,61.75,2.6930994987487793,0.10290873795747757,11.93074471500531,4292,7.939816189993525,8.905166383832693,,,10.022137641906738,13.299453032756087,False,22.49466082484908,82000722.0,False,0,0.8181818181818182,False,False,13,True,1,,,0.908505380153656,0.9754413962364197,False,0.983126699924469,False,"[-2, -2, -2]",0.983126699924469,False,11.941262496067994,False,False,False,False,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,83000735,82,37,155,119,60.125,2.877241373062134,0.1118740364909172,7.852884774885743,4431,4.850476635330285,-6.175813768059015,,,4.770035743713379,12.193329095102003,False,24.661081592511305,83000731.0,True,1,0.8282828282828283,False,False,13,True,1,,,0.8761817812919617,0.9695194363594055,False,0.9843013882637024,False,"[-2, -2, -1]",0.990167498588562,False,7.44668550430324,False,False,False,False,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,84000741,83,24,195,132,39.0,1.8519774675369263,0.07325085252523422,12.57141316703811,4497,12.150123103256147,3.22721824364271,,,6.025215148925781,13.308014275531875,False,22.952226199216494,84000744.0,False,0,0.8383838383838383,True,False,12,True,1,,,0.6865354776382446,0.9137151837348938,False,0.9783304333686829,False,"[-2, -2, -1]",0.9832043647766113,False,12.268480957314969,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,84000744,83,35,161,122,56.875,3.525423765182495,0.13944031298160553,8.223389752419804,4517,5.739618106233728,-5.889051113277674,,,4.267357349395752,10.429695922328362,False,22.952226199216494,84000741.0,False,1,0.8383838383838383,False,False,13,True,1,,,0.8978980183601379,0.9709399938583374,False,0.977724552154541,False,"[2, 1, 2]",0.9991350769996643,False,8.285906709588275,False,False,False,False,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,85000749,84,22,201,128,35.75,1.7306666374206543,0.06961289048194885,11.611659920441902,4534,11.514490634639731,1.4990502102300525,,,11.17221450805664,16.5985980162657,False,23.450163245700445,85000752.0,False,0,0.8484848484848485,False,False,12,True,1,,,0.8539464473724365,0.9142149686813354,False,0.946008563041687,False,"[-2, -2, 0]",0.9544009566307068,False,11.604821196382131,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,85000750,84,23,68,142,37.375,2.2946665287017822,0.09229875355958939,6.207692181619129,4586,3.763872835765076,-4.936466701794416,,,4.478252410888672,15.559208023490726,False,27.726376487471274,85000748.0,True,1,0.8484848484848485,True,False,2,True,1,,,0.9582856297492981,0.9782967567443848,False,0.9855923652648926,False,"[-2, -2, -1]",0.9887716174125671,True,6.080193253507654,True,False,False,False,2 frames,"D5 local-metric truncation artefact (detection 5.6-7 um away, mostly in z)"
6bba_268e1230,6bba,85000752,84,33,165,118,53.625,2.8242223262786865,0.11359915882349014,6.9349915590285525,4585,4.753419220967609,-5.049664705060422,,,4.667658805847168,11.459040059296925,False,23.450163245700445,85000749.0,False,1,0.8484848484848485,False,False,13,True,1,,,0.9002631306648254,0.965674102306366,False,0.9847431182861328,False,"[-2, -2, -2]",0.9906917214393616,True,7.621925609713073,True,False,False,False,>=3 frames,"D5 local-metric truncation artefact (detection 5.6-7 um away, mostly in z)"
6bba_268e1230,6bba,86000757,85,22,201,128,35.75,1.7306666374206543,0.06961289048194885,11.657865471649998,4605,11.570056309243009,1.4281541779637337,,,11.023003578186035,15.143137087006805,False,23.450163245700445,86000760.0,False,0,0.8585858585858586,False,False,12,True,1,,,0.8554906845092773,0.9161747694015503,False,0.948789656162262,False,"[-2, 0, -2]",0.9542941451072693,False,11.604821196382131,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,86000758,85,23,68,142,37.375,2.2946665287017822,0.09229875355958939,6.483096096059091,4657,3.547244815370533,-5.426563296467066,,,4.5968403816223145,15.583713406258267,False,27.726376487471274,86000756.0,True,1,0.8585858585858586,False,True,2,True,1,,,0.9559839367866516,0.9769350290298462,False,0.9851117730140686,False,"[-2, -2, -1]",0.9900160431861877,True,6.080193253507654,True,False,False,False,2 frames,"D5 local-metric truncation artefact (detection 5.6-7 um away, mostly in z)"
6bba_268e1230,6bba,86000760,85,33,165,118,53.625,2.8242223262786865,0.11359915882349014,6.786433895199917,4656,4.4169937675621656,-5.1522665955126286,,,4.713574409484863,11.48234222510787,False,23.450163245700445,86000757.0,False,1,0.8585858585858586,False,False,13,True,1,,,0.8999674916267395,0.9657113552093506,False,0.9840456247329712,False,"[-2, -2, -2]",0.9911054968833923,True,6.700046641628698,True,False,False,False,>=3 frames,"D5 local-metric truncation artefact (detection 5.6-7 um away, mostly in z)"
6bba_268e1230,6bba,87000765,86,20,202,126,32.5,1.9121211767196655,0.0846027210354805,9.73532428640292,4728,9.164625791160919,3.284230970777571,,,6.476443767547607,9.927857822130312,False,23.858326147542286,87000767.0,False,2,0.8686868686868687,False,False,12,True,1,,,0.965824544429779,0.980465292930603,False,0.9824360609054565,False,"[-2, 0, 0]",0.9824360609054565,False,10.277402395547233,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,87000767,86,32,170,115,52.0,2.0997979640960693,0.09290657192468643,6.489475474499767,4753,4.0190722297791135,-5.0951300617307425,,,5.068728923797607,10.863907369660621,False,23.858326147542286,87000765.0,False,1,0.8686868686868687,False,False,13,True,1,,,0.9696056246757507,0.9845757484436035,False,0.9911976456642151,False,"[-2, -1, -1]",0.9937477111816406,True,6.080193253507654,True,False,False,False,>=3 frames,"D5 local-metric truncation artefact (detection 5.6-7 um away, mostly in z)"
6bba_268e1230,6bba,88000773,87,20,203,128,32.5,1.7327536344528198,0.08015135675668716,10.991130943480663,4828,10.516204025438729,3.1959994230419397,,,6.5893168449401855,11.72656018513733,False,24.082094294828263,88000775.0,False,0,0.8787878787878788,False,False,12,True,1,,,0.8694865703582764,0.9641249179840088,False,0.9734401702880859,False,"[0, 0, -2]",0.9804810881614685,False,10.531203634912773,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,88000775,87,32,170,117,52.0,2.0987441539764404,0.09708084911108017,7.150521969911831,4860,4.85990778750588,-5.245117800310254,,,5.062325954437256,9.957929283061777,False,24.082094294828263,88000773.0,False,2,0.8787878787878788,False,True,13,True,1,,,0.841894805431366,0.9759055376052856,False,0.9898560047149658,False,"[-2, 0, -2]",0.9937061667442322,True,6.700046641628698,False,False,False,False,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_268e1230,6bba,89000781,88,18,204,125,29.25,1.7340741157531738,0.08369993418455124,9.771705274584123,4966,1.9499831845116453,-9.575165249407291,,,4.400322437286377,13.944746639112179,False,22.169490930668662,89000783.0,True,1,0.8888888888888888,False,False,12,True,1,,,0.953840970993042,0.9701715707778931,False,0.9730709195137024,False,"[-2, 0, 0]",0.9730709195137024,False,9.884489111734608,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,90000788,89,16,208,124,26.0,1.6638596057891846,0.08477255702018738,14.817743737141555,4985,13.571499032376918,5.948104191571474,,,10.173713684082031,16.101428925825225,False,20.7545646334728,90000790.0,False,0,0.898989898989899,False,False,12,True,1,,,0.8849051594734192,0.9178937673568726,False,0.9517460465431213,False,"[-2, 0, -1]",0.9517460465431213,False,15.243851219426146,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,90000790,89,26,177,117,42.25,1.8921053409576416,0.09640152007341385,11.553913267012122,4980,10.170808084848368,5.481566809117794,,,11.786458969116211,16.585305521187077,False,20.7545646334728,90000788.0,False,0,0.898989898989899,True,False,11,True,1,,,0.809464156627655,0.9458238482475281,False,0.9674310088157654,False,"[-2, -2, -2]",0.9707164168357849,False,10.900831390311474,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,91000797,90,15,210,125,24.375,1.659915566444397,0.08790995925664902,14.192210621049258,5095,13.495713753471579,4.391418062150478,,,8.297977447509766,15.237862706625316,False,20.714766773970688,91000799.0,False,0,0.9090909090909091,False,False,12,True,1,,,0.8160567283630371,0.9294463992118835,False,0.9294463992118835,False,"[-1, 0, -1]",0.9625372290611267,False,14.625,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,91000799,90,25,180,115,40.625,1.8273417949676514,0.09677693247795105,11.805123870227163,5083,10.83137286500732,4.6949240090325475,,,13.105793952941895,17.66713833353153,False,20.714766773970688,91000797.0,False,0,0.9090909090909091,False,False,11,True,1,,,0.8406673669815063,0.9230490326881409,False,0.9655516147613525,False,"[-2, -2, 0]",0.9731327891349792,False,12.375631297028852,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,92000807,91,13,211,123,21.125,1.5897189378738403,0.0884552150964737,11.497987095962731,5203,11.493597355544452,0.31769023835659027,,,10.209455490112305,15.68647439093506,False,22.73911569987936,92000809.0,False,0,0.9191919191919192,False,False,12,True,1,,,0.8264029622077942,0.8840310573577881,False,0.8840310573577881,False,"[-1, 0, 0]",0.9185323715209961,False,11.718041645257966,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,92000809,91,25,184,113,40.625,1.7344579696655273,0.09650878608226776,11.557740793612476,5195,11.497484662313028,1.1786512173712254,,,12.673360824584961,16.913834250973995,False,22.73911569987936,92000807.0,False,0,0.9191919191919192,False,False,11,True,1,,,0.8798864483833313,0.9200745820999146,False,0.9484286904335022,False,"[-2, -2, -1]",0.9626440405845642,False,11.490485194281398,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,93000816,92,12,212,122,19.5,1.5121839046478271,0.08819599449634552,11.891200937284061,5326,11.606636801903328,-2.585854187607765,,,10.336631774902344,14.33449084574714,False,22.00135382908288,93000818.0,False,0,0.9292929292929293,False,False,12,True,1,,,0.6009612083435059,0.766230583190918,False,0.8889341950416565,False,"[2, -2, 1]",0.9260797500610352,False,13.101168840985142,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,93000818,92,24,189,112,39.0,1.6085823774337769,0.093818299472332,12.727691317412464,5324,12.567384192186493,-2.013698298484087,,,11.31888484954834,18.19365305665397,False,22.00135382908288,93000816.0,False,0,0.9292929292929293,False,False,11,True,1,,,0.760995090007782,0.9307993054389954,False,0.9408436417579651,False,"[-1, -2, -1]",0.9408436417579651,False,11.604821196382131,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,94000824,93,10,211,123,16.25,1.4079711437225342,0.08683735132217407,10.520258350562669,5451,10.409809675002652,-1.5204270100221038,,,12.509072303771973,16.28710315055774,False,21.929975561431892,94000826.0,False,0,0.9393939393939394,False,False,12,True,1,,,0.5643413662910461,0.6962087154388428,False,0.8336421847343445,False,"[2, 0, 1]",0.9548766016960144,False,11.02128622257856,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,94000826,93,22,190,110,35.75,1.5857970714569092,0.09780485928058624,13.211550796262868,5455,13.006763176598682,-2.317150428891182,,,10.714475631713867,17.136704474787155,False,21.929975561431892,94000824.0,False,0,0.9393939393939394,False,False,11,True,1,,,0.8577446341514587,0.9402865767478943,False,0.9402865767478943,False,"[-1, -1, -1]",0.9402865767478943,False,13.101168840985142,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,95000832,94,8,217,122,13.0,1.3164539337158203,0.08295804262161255,12.308922431719704,5590,11.455190920910479,-4.50423938035965,,,11.28358268737793,13.401338314960784,False,23.24161895313018,95000834.0,False,0,0.9494949494949495,False,,12,True,0,,,0.29371416568756104,0.4639906585216522,False,0.7404887080192566,False,"[2, 0, 2]",0.9250884652137756,False,12.481861840286488,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,95000834,94,21,197,109,34.125,1.581418514251709,0.09965512901544571,14.029306555517117,5598,13.842077750362284,-2.284365553408861,,,9.335707664489746,15.237402534743444,False,23.24161895313018,95000832.0,False,0,0.9494949494949495,False,False,11,True,1,,,0.8439921140670776,0.9563474059104919,False,0.9563474059104919,False,"[-1, 1, -1]",0.990192174911499,False,13.498263777241872,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,96000841,95,19,201,111,30.875,1.5487074851989746,0.10174673050642014,14.284744280596431,5740,14.279681680652685,-0.3802765589207411,,,9.374604225158691,14.731856766038504,False,29.988295242685936,96000840.0,True,0,0.9595959595959596,False,False,11,True,1,,,0.826046884059906,0.921025276184082,False,0.9450837969779968,False,"[-2, -1, -1]",0.9919185042381287,False,14.534441853748634,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,97000848,96,18,206,111,29.25,1.2476521730422974,0.09618699550628662,11.968236429124067,5867,10.994393633269313,4.728846779093146,,,13.435361862182617,14.318517057853631,False,31.9907365742413,97000847.0,True,0,0.9696969696969697,False,False,11,True,1,,,0.43946751952171326,0.6224029064178467,False,0.6777865290641785,False,"[-2, -2, -1]",0.8914631605148315,False,12.691655723348314,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,98000856,97,17,205,109,27.625,1.2301639318466187,0.10061154514551163,12.484760015910444,6053,11.968047288142765,3.554585315287113,,,14.191462516784668,15.621324346373337,False,31.669265586882496,98000854.0,True,0,0.9797979797979798,False,False,11,True,1,,,0.6073117852210999,0.7744972705841064,False,0.7984898090362549,False,"[-2, -1, -2]",0.8337440490722656,False,11.941262496067994,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,99000863,98,16,209,109,26.0,1.1679166555404663,0.10021825134754181,11.939163908359886,6244,10.904237776531597,4.862225143238902,,,13.650736808776855,16.414922468789786,False,31.645805902994475,99000862.0,True,0,0.98989898989899,False,False,11,True,1,,,0.4625728130340576,0.6915676593780518,False,0.8413487672805786,False,"[-1, -1, -2]",0.9453544020652771,False,11.490485194281398,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_268e1230,6bba,100000867,99,1,223,50,1.625,4.074553966522217,0.3878764510154724,14.134741531769652,6440,5.8815403851367085,12.852953001856804,100000868.0,0.9515207072119175,13.111918449401855,35.10055652874875,False,14.557134204574746,100000868.0,True,0,1.0,True,,1,True,0,,,0.9998469352722168,0.9998600482940674,False,0.9999759197235107,False,"[2, 0, -1]",0.9999759197235107,False,14.259317129512198,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_268e1230,6bba,100000869,99,12,225,109,19.5,1.0462911128997803,0.09960149228572845,12.171348095446609,6439,8.808141932732282,8.399901794269681,,,13.733343124389648,14.062952795396749,False,29.911147718074947,100000867.0,False,0,1.0,False,,11,True,0,,,0.2215055674314499,0.47111502289772034,False,0.6064208745956421,False,"[-2, -2, -1]",0.9378865957260132,False,11.604821196382131,False,False,False,True,>=3 frames,"D1 sustained miss (>=3 frames), field below threshold"
6bba_283bf9f1,6bba,2000034,1,23,123,134,37.375,3.2108070850372314,0.599266529083252,8.502060646017794,337,7.121031210782346,4.644991897046566,,,8.809304237365723,9.689451247813645,False,24.890894733315633,2000042.0,True,2,0.010101010101010102,True,True,1,True,1,,,0.9995500445365906,0.9997945427894592,False,0.9997945427894592,False,"[-1, 1, 1]",0.999915599822998,False,8.285906709588275,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,4000114,3,43,31,174,69.875,3.5192553997039795,0.6810346841812134,9.45368418168227,662,2.863973398931623,9.009428448975086,,,9.87821102142334,11.666529271300897,False,14.987266730878583,4000117.0,True,1,0.030303030303030304,True,True,1,True,1,,,0.9998492002487183,0.9998975992202759,False,0.9999243021011353,False,"[2, 0, 0]",0.9999328851699829,False,10.017172754824587,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,6000175,5,25,22,97,40.625,1.6334912776947021,0.33857235312461853,7.107475316024319,1079,1.041320785152673,-7.030779216438532,,,10.17782974243164,12.690295824517644,False,17.449844420868054,6000168.0,True,1,0.050505050505050504,True,True,1,True,1,,,0.9994284510612488,0.9997304081916809,False,0.9998695850372314,False,"[-2, 0, 0]",0.9999065399169922,False,6.700046641628698,False,False,False,True,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,11000341,10,19,42,81,30.875,1.6813734769821167,0.3848330080509186,9.187718904829929,2212,4.348435550992547,-8.093533649342135,,,9.91274356842041,12.413177035487786,True,12.775900469732065,11000334.0,True,1,0.10101010101010101,True,False,3,True,1,,,0.9998669624328613,0.9998669624328613,False,0.9998687505722046,False,"[-2, 1, 0]",0.999886155128479,False,9.475296829123613,False,False,False,True,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,11000353,10,43,57,176,69.875,1.7824320793151855,0.4079633355140686,9.532458724002515,2249,2.120353805029619,-9.293646704405546,,,9.409720420837402,14.017622014507486,False,18.03127707970237,11000348.0,True,1,0.10101010101010101,True,True,1,True,1,,,0.9996147155761719,0.9997634291648865,False,0.9997954964637756,False,"[-2, 0, -1]",0.9998630285263062,False,10.405076885828379,False,False,False,True,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,11000358,10,53,90,163,86.125,2.728698253631592,0.6245448589324951,10.239632197999846,2302,9.455471108293414,-3.9299025014042854,,,9.047613143920898,10.345616614672347,False,21.718232907513446,11000353.0,False,0,0.10101010101010101,True,False,2,True,1,,,0.9999637603759766,0.9999840259552002,False,0.9999949932098389,False,"[-2, 1, -1]",0.9999949932098389,False,10.017172754824587,False,False,False,False,2 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,12000374,11,18,47,81,29.25,1.500836968421936,0.34056317806243896,10.43339214094029,2450,3.963069258405964,-9.651412001345307,,,9.725744247436523,13.826404376391354,True,14.921048733668153,12000365.0,True,0,0.1111111111111111,False,False,3,True,1,,,0.9998502731323242,0.9998502731323242,False,0.9998800754547119,False,"[-2, 1, 0]",0.9998800754547119,False,10.900831390311474,False,False,False,True,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,12000398,11,52,92,162,84.5,2.851255416870117,0.6469941139221191,9.997253474553515,2473,9.78605760772789,-2.0440532118082047,,,9.48141098022461,11.705934282578111,False,21.327157716160865,12000382.0,True,1,0.1111111111111111,False,True,2,True,1,,,0.9999778270721436,0.999990701675415,False,0.999990701675415,False,"[-1, 1, -1]",0.9999938011169434,False,9.334914300624297,False,False,False,False,2 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,13000414,12,19,52,85,30.875,1.6410826444625854,0.37722331285476685,11.544228389808191,2684,2.824863985238828,-11.193272648379207,,,9.780586242675781,14.493840736866677,False,19.179991405433423,13000403.0,True,0,0.12121212121212122,False,True,3,True,1,,,0.9997692704200745,0.9998464584350586,False,0.9998464584350586,False,"[-1, 0, 0]",0.9998630285263062,False,11.604821196382131,False,False,False,True,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,16000544,15,41,67,166,66.625,1.5852991342544556,0.3644007742404938,12.169039796894937,3445,2.845085512602015,-11.83178000152111,,,9.173559188842773,13.065814929236765,False,20.00961682854022,16000533.0,True,0,0.15151515151515152,True,True,1,True,1,,,0.9995854496955872,0.9996181726455688,False,0.9996480941772461,False,"[-2, 0, 1]",0.9998469352722168,False,11.941262496067994,False,False,False,True,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,18000611,17,41,68,166,66.625,1.842700481414795,0.42899802327156067,8.06317282246551,3887,0.9510253474780079,-8.006891204044223,,,9.665639877319336,15.081939931581388,False,23.44312432516195,18000604.0,True,1,0.1717171717171717,True,False,5,True,1,,,0.9997768998146057,0.9998548030853271,False,0.9998739957809448,False,"[-2, 0, 0]",0.9999278783798218,False,8.125,False,False,False,True,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,19000645,18,41,69,163,66.625,1.7660605907440186,0.41982972621917725,13.614441789341692,4221,13.458998691199644,-2.051433514803648,,,8.951059341430664,14.214050027323607,False,23.1705000013487,19000639.0,True,0,0.18181818181818182,False,False,5,True,1,,,0.9997542500495911,0.9998065829277039,False,0.9998065829277039,False,"[-1, 0, 0]",0.999862790107727,False,13.498263777241872,False,False,False,True,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,20000679,19,39,69,158,63.375,1.655401349067688,0.3984020948410034,11.841519872133635,4378,2.1615111258459296,-11.642571130767465,,,9.926519393920898,14.135044467559773,False,23.63942185471125,20000672.0,True,0,0.1919191919191919,False,False,5,True,1,,,0.999602735042572,0.9997842907905579,False,0.9998496770858765,False,"[-2, 0, 0]",0.9998956918716431,False,11.604821196382131,False,False,False,True,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,21000706,20,36,68,153,58.5,1.9108682870864868,0.44674524664878845,8.690165510376039,4623,2.192182495707452,-8.409120792523026,,,10.117827415466309,13.3948811846017,False,22.995329009387973,21000702.0,True,1,0.20202020202020202,False,False,5,True,1,,,0.9998189806938171,0.9998811483383179,False,0.9999285936355591,False,"[-2, 0, 0]",0.9999428987503052,False,8.285906709588275,False,False,False,True,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,22000736,21,26,4,125,42.25,2.7123076915740967,0.6234577298164368,7.887172581124776,4865,1.773737607302819,-7.685138009488583,,,10.425223350524902,12.3877142328018,False,37.37941550004494,22000732.0,True,1,0.21212121212121213,,False,2,False,1,,,0.9984642267227173,0.9993528723716736,False,0.999768078327179,False,"[-2, 0, -1]",0.9999498128890991,False,8.285906709588275,False,False,False,False,2 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,22000739,21,38,79,156,61.75,2.064615249633789,0.4745776057243347,10.854492109605212,4869,0.7360699316281976,-10.829505991190672,,,10.233933448791504,11.479218405397773,False,27.215718114721867,22000732.0,True,0,0.21212121212121213,False,True,5,True,1,,,0.9992620348930359,0.9998295307159424,False,0.9998499155044556,False,"[-2, 1, 0]",0.9999103546142578,False,11.375,False,False,False,False,>=3 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,23000769,22,25,5,128,40.625,2.702765703201294,0.6079895496368408,10.270735123832427,5180,4.2955177380325456,-9.329336918890476,,,9.31437873840332,10.918811150740753,False,35.02478196309721,23000764.0,True,0,0.2222222222222222,False,True,2,True,1,,,0.9993870258331299,0.9996381998062134,False,0.9996551275253296,False,"[-2, 0, 0]",0.9998113512992859,False,10.779030568655049,False,False,False,False,2 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,23000777,22,39,246,193,63.375,3.349752426147461,0.7535297870635986,10.679304883426978,5340,10.049937150104682,-3.6119684483855963,,,5.333676815032959,15.547301848669825,False,16.112307262229702,23000773.0,True,0,0.2222222222222222,True,True,1,True,1,,,0.9997125267982483,0.9998031258583069,False,0.9998635053634644,False,"[2, 0, 0]",0.9998983144760132,False,10.779030568655049,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,24000805,23,33,79,154,53.625,2.1139726638793945,0.45477405190467834,8.290408781633412,5371,3.7746169057946815,-7.381269875913858,,,9.868897438049316,11.534891206065282,False,21.35036043314023,24000798.0,True,1,0.23232323232323232,True,True,1,True,1,,,0.9998261332511902,0.9998918771743774,False,0.9999314546585083,False,"[-2, 1, 1]",0.9999321699142456,False,9.334914300624297,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,28000929,27,26,70,142,42.25,2.059417486190796,0.41673868894577026,9.894887554505774,6338,5.307744680829731,8.350847030058503,,,11.206440925598145,11.355807901690472,False,15.655127205248126,28000928.0,True,1,0.2727272727272727,True,False,2,True,1,,,0.9998131394386292,0.9998131394386292,False,0.9999046325683594,False,"[2, -1, -2]",0.9999493360519409,False,9.613629647536875,False,False,False,False,2 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,29000960,28,24,79,137,39.0,2.1258292198181152,0.41555991768836975,10.520177187294065,6632,4.567639609942954,-9.476855831220746,,,9.49708080291748,12.416805145146578,True,13.06332234253599,29000958.0,True,0,0.2828282828282828,False,True,2,True,1,,,0.9998205304145813,0.9998205304145813,False,0.9998564720153809,False,"[2, -2, -1]",0.999894380569458,False,10.277402395547233,False,False,False,False,2 frames,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,29000962,28,29,246,193,47.125,3.3130319118499756,0.6476358771324158,8.799713081838487,6752,7.1111588827794066,-5.183277888223529,,,8.38902473449707,11.810339814974306,True,12.058167939720361,29000963.0,True,1,0.2828282828282828,True,,1,True,0,,,0.9994290471076965,0.9996774196624756,False,0.9996774196624756,False,"[1, 0, 0]",0.9997727274894714,True,8.443747686898277,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,29000969,28,40,12,253,65.0,4.090251445770264,0.7995678186416626,7.843359851381093,6726,7.036167985354386,3.4656361378729343,,,8.655449867248535,11.788876574667384,False,37.44999269859742,29000977.0,False,1,0.2828282828282828,,True,1,False,1,,,0.9952240586280823,0.9967896342277527,False,0.9969258904457092,False,"[2, -2, -2]",0.9994921684265137,False,7.960841664045329,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
6bba_283bf9f1,6bba,29000977,28,62,39,248,100.75,3.9022445678710938,0.7628160119056702,10.739114439445391,6749,4.8151431391308686,-9.59911326598376,,,8.437347412109375,12.622945580774608,False,32.603935369254124,29000976.0,True,0,0.2828282828282828,,True,1,False,1,,,0.994490385055542,0.9986242055892944,False,0.9994990825653076,False,"[-2, 2, -2]",0.9996858835220337,False,11.375,False,False,False,False,1 frame,D3 field above threshold but no peak kept (ridge into a neighbour)
