name,emb,u,v,t,disp_um,outcome,is_div,both_detected,crowd_um,z_um,pu,pv,chosen,chosen_disp_um,rank,s_true,s_best,n_cand,s_chosen,chosen_gt,chosen_dz_um,true_dz_um,true_dxy_um,chosen_dxy_um,true_target_taken_by,taker_gt,snr_u,snr_v,taker_dist_um,taker_disp_um,taker_score,taker_dz_um,taker_gt_child_detected,src_dup_um,src_logit,taker_logit,chosen_logit,true_logit,chosen_true_um,true_dup_um,to_div,since_div,chosen_n_strong_sources,margin,mech,zjit
44b6_d5e7d891,44b6,243000000022,244000000022,82,1.8168052317185792,wrong_link_parent,False,True,8.07333021643857,81.25,35861,36410,36448.0,2.1158327253931666,2,0.9930826425552368,0.996484637260437,19,0.996484637260437,,-0.5241977460682392,-0.5573972323909402,4.150451545931405,2.049869470200884,,,1.7943451404571533,1.8482050895690918,,,,,,8.07333021643857,8.31258487701416,,8.189000129699707,8.337932586669922,6.048807265131092,6.048807265131091,,,2.0,0.0034019947052001953,"L1a wrong partner chosen, near-tie (margin < 0.1)",False
44b6_d5e7d891,44b6,168000000024,169000000024,7,2.0714766773970688,wrong_link_both,False,True,7.387170620247147,47.125,2279,2622,2555.0,1.362787545916051,2,0.9399279356002808,0.9937980771064758,11,0.9937980771064758,,0.27615258237347007,3.8569943686015904,4.555404349619816,1.3345147607098082,2350.0,,5.166681289672852,4.728822708129883,7.535257647581163,2.3381631458227083,0.9842783808708191,6.052342363167554,,7.387170620247147,8.139942169189453,7.48223876953125,8.487752914428711,7.8796281814575195,6.374741410077215,6.374741410077215,,,2.0,0.05387014150619507,"L1a wrong partner chosen, near-tie (margin < 0.1)",True
44b6_d5e7d891,44b6,206000000010,207000000010,45,3.2752922102462856,wrong_link_parent,False,True,8.207436511010778,34.125,17123,17777,17564.0,1.1165319411714816,3,0.19539763033390045,0.9838468432426453,15,0.9838468432426453,,0.9742765128612518,9.920051803812385,1.3393979173685466,0.5453703806983616,,,2.540550708770752,2.232855796813965,,,,,,8.207436511010778,8.179500579833984,,8.292573928833008,6.973984718322754,9.140896381900268,8.213725111334746,,,1.0,0.7884492129087448,"L1b wrong partner chosen, confident (margin > 0.5)",True
44b6_d5e7d891,44b6,226000000033,227000000033,65,1.284675299443404,wrong_link_child,False,True,6.74020697568467,9.75,26674,27293,,,1,0.9882928729057312,0.9882928729057312,13,,,,2.9271603543311357,1.537407315783733,,26563.0,,2.5188145637512207,2.1418182849884033,6.74020697568467,3.651490468858337,0.9903534650802612,6.550758197903633,,6.74020697568467,8.020185470581055,8.62129020690918,,7.591897487640381,,9.908967237151682,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,False
44b6_d5e7d891,44b6,245000000016,246000000016,84,1.6750116604071745,wrong_link_parent,False,True,6.063015168749141,58.5,36953,37609,37530.0,7.13548816289657,3,0.7961620092391968,0.9898563623428345,12,0.9819051027297974,,7.034030651673675,2.4146892968565226,7.0666733040725855,1.1990012986449525,,,1.7582957744598389,1.7386471033096313,,,,,,6.063015168749141,8.55993938446045,,8.465899467468262,8.107833862304688,9.29065001596474,8.24641378175308,,,1.0,0.18574309349060059,"L1b wrong partner chosen, intermediate margin",False
44b6_d5e7d891,44b6,218000000025,219000000025,57,2.4375,unlinked,False,True,6.770303719583881,69.875,22894,23338,,,2,0.26730817556381226,0.9733134508132935,17,,,,-2.9926460571587086,6.698431554182644,,,,2.5793840885162354,2.515284299850464,,,,,,6.770303719583881,7.37855863571167,,,7.684022426605225,,7.464893291942674,,,,,L3 true pair scored below 0.5; cell left unlinked,False
44b6_d5e7d891,44b6,216000000011,217000000011,55,2.333728575156074,wrong_link_parent,False,True,6.358650625053091,13.0,21761,22305,22231.0,4.201681253054431,3,0.5297433733940125,0.9860109090805054,11,0.9860109090805054,,-3.815797130577266,6.009255507029593,5.292472374574785,1.7589251293182884,,,2.07975172996521,1.9547268152236938,,,,,,6.358650625053091,8.329391479492188,,8.314786911010742,7.871604919433594,11.228164523321981,7.109278018413913,,,2.0,0.4562675356864929,"L1b wrong partner chosen, intermediate margin",True
44b6_d5e7d891,44b6,174000000011,175000000011,13,3.2752922102462856,wrong_link_child,False,True,6.536750364120661,13.0,4252,4469,,,5,0.11824069917201996,0.9041974544525146,15,,,,-12.497887336649,0.8782306261169038,,4152.0,,4.364847183227539,4.9421210289001465,16.2823488911804,3.801934590132144,0.9960485100746155,-16.236312115564942,,6.536750364120661,8.306577682495117,9.024477005004883,,9.422897338867188,,9.15968834732459,,1.0,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_d5e7d891,44b6,206000000016,207000000016,45,0.5745242597140698,wrong_link_child,False,True,6.199606611304825,50.375,16978,17386,,,1,0.9941138625144958,0.9941138625144958,13,,,,2.985302862711251,5.28046731449124,,16934.0,,2.883958339691162,2.672804832458496,6.199606611304825,0.3236803266014689,0.9985357522964478,2.8424022071703803,,6.199606611304825,9.262091636657715,10.549980163574219,,10.514470100402832,,9.66364216904647,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,False
44b6_d5e7d891,44b6,199000000016,200000000016,38,2.03125,wrong_link_both,False,True,9.630552669554193,47.125,13788,14244,14248.0,3.846208208596479,2,0.997759222984314,0.9979216456413269,11,0.9979216456413269,,-3.5490873388480395,3.2894277535378933,1.7620436102668007,1.4823281165462252,13789.0,,2.806077718734741,2.5305347442626953,10.58117951169779,8.35077832338294,0.768857479095459,3.261061955243349,,9.630552669554193,10.228954315185547,10.14987850189209,9.523042678833008,9.551916122436523,7.454899383395473,5.252020569559828,,,4.0,0.00016242265701293945,"L1a wrong partner chosen, near-tie (margin < 0.1)",True
44b6_d5e7d891,44b6,213000000017,214000000017,52,2.0714766773970688,wrong_link_both,False,True,8.875632483937094,53.625,20295,20712,20715.0,2.0214645530524176,2,0.9897735714912415,0.9973376393318176,11,0.9973376393318176,,0.2847539260983467,-5.652460450306535,2.801543821721519,2.0013081074184926,20239.0,,2.025033712387085,2.171998977661133,8.875632483937094,3.6150793000591137,0.9961497783660889,-6.172434371896088,,8.875632483937094,8.621662139892578,9.129733085632324,9.165820121765137,9.179205894470215,7.360731681015342,5.844591130986748,,,2.0,0.007564067840576172,"L1a wrong partner chosen, near-tie (margin < 0.1)",True
44b6_d5e7d891,44b6,225000000033,226000000033,64,1.6750116604071745,unlinked,False,True,7.987233399777603,8.125,26117,26674,,,2,0.46186742186546326,0.9806323647499084,6,,,,9.776609698310494,2.346290715901789,,,,2.3523149490356445,2.5188145637512207,,,,,,7.987233399777603,8.220348358154297,,,8.020185470581055,,6.74020697568467,,,,,L3 true pair scored below 0.5; cell left unlinked,True
44b6_d5e7d891,44b6,171000000024,172000000024,10,1.6750116604071745,wrong_link_both,False,True,6.414176422907981,48.75,3297,3522,3587.0,2.8035031767320118,2,0.7445346713066101,0.9870415925979614,6,0.9870415925979614,,2.751323636621237,-0.4245462939143181,6.397996906091222,0.5383756202836201,3267.0,,4.324889183044434,4.672956943511963,7.698484530154311,2.9650303379687313,0.9941428303718567,-3.3387618276756257,,6.414176422907981,7.931155681610107,8.157301902770996,8.116310119628906,8.560649871826172,7.38247288169462,7.209396347301716,,,1.0,0.24250692129135132,"L1b wrong partner chosen, intermediate margin",False
44b6_d5e7d891,44b6,186000000034,187000000034,25,0.9084026158592896,wrong_link_child,False,True,6.384459137966464,8.125,8710,9001,,,2,0.46271324157714844,0.5169234871864319,9,,,,-9.930697174742818,3.0075256363725504,,8725.0,,4.44063663482666,4.751160621643066,10.44849308547982,0.7538165679235727,0.9951573014259338,-9.854410111904144,,6.384459137966464,7.698925018310547,7.598574161529541,,8.399622917175293,,8.274886283662678,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_d754aa59,44b6,42000000051,43000000051,36,8.125,wrong_link_parent,False,True,11.222589166591321,63.375,2651,2727,2722.0,10.362273944936936,2,0.991606593132019,0.9930417537689209,3,0.9930417537689209,,-8.311361731030047,-0.4753008233383298,8.186782693026064,6.18853678068476,,,12.670849800109863,12.162013053894043,,,,,,11.222589166591321,12.843480110168457,,13.05318546295166,12.03316879272461,15.326541815912911,12.1161770552967,,,2.0,0.0014351606369018555,"L1a wrong partner chosen, near-tie (margin < 0.1)",False
44b6_d754aa59,44b6,61000000053,62000000053,55,15.351735447499086,wrong_link_both,False,True,10.811200165774345,53.625,3958,4020,4038.0,11.907670753977166,-1,,0.9493229985237122,2,0.9493229985237122,,9.774116657674313,2.2703174678608775,15.592866992923314,6.80141649564976,3946.0,,14.622483253479004,15.27320671081543,19.809915032675836,10.96758112093294,0.9984130859375,-7.3361403667367995,,10.811200165774345,14.151749610900879,16.78731918334961,11.77292251586914,15.503982543945312,19.694250004639944,13.04745323115348,8.0,,1.0,,L1d wrong partner: true partner beyond the 15 um gate,False
44b6_d754aa59,44b6,57000000052,58000000052,51,9.30835688037905,wrong_link_both,False,True,13.21537041859187,50.375,3701,3767,3757.0,11.381548048390252,2,0.9854888319969177,0.995329737663269,3,0.995329737663269,,-4.9321924690157175,1.2187047433108091,9.393688487076636,10.257344365204895,3718.0,,15.600799560546875,15.295783042907715,18.809932779184095,10.371850713381573,0.8577946424484253,8.046205743215978,,13.21537041859187,14.855559349060059,10.894124031066895,17.30801773071289,14.330169677734375,20.46299298352477,11.309643349690665,,,2.0,0.009840905666351318,"L1a wrong partner chosen, near-tie (margin < 0.1)",False
44b6_d754aa59,44b6,69000000054,70000000054,63,6.319766856854769,division_second_child,True,True,10.71614558678149,52.0,4515,4621,4611.0,5.561007140743273,2,0.9940416216850281,0.9982923865318298,5,0.9982923865318298,70000000055.0,4.699543036520481,-5.6043448289856315,4.475882280950147,2.973061665571289,,,11.01976203918457,10.406189918518066,,,,,,10.71614558678149,15.854681015014648,,11.314492225646973,8.836674690246582,12.706045995738448,9.012091290703806,0.0,,1.0,0.004250764846801758,L4 division (second child never linked),True
44b6_e57ff5c6,44b6,52000000046,53000000046,28,6.20113711850496,wrong_link_child,False,True,8.675399024832648,21.125,5784,6132,,,1,0.9276014566421509,0.9276014566421509,6,,,,-7.538512632250786,2.7246715504301555,,5984.0,,3.377716064453125,3.9328243732452393,8.675399024832648,2.9033726872942673,0.9841805696487427,-6.8332904782146215,,8.675399024832648,8.955833435058594,6.585638999938965,,8.506150245666504,,13.253054335839614,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_e57ff5c6,44b6,92000000026,93000000026,68,1.7235727791422095,wrong_link_parent,False,True,7.276373394562141,19.5,18785,19026,18975.0,7.296195580200209,2,0.905384361743927,0.9603200554847717,12,0.9603200554847717,,-7.162558438256383,3.4163041915744543,5.470821277940816,1.3900455255477582,,,6.883021354675293,7.3313374519348145,,,,,,7.276373394562141,7.722221374511719,,8.364726066589355,7.886170864105225,11.366346689345134,6.391420728072653,,,1.0,0.05493569374084473,"L1a wrong partner chosen, near-tie (margin < 0.1)",True
44b6_e57ff5c6,44b6,64000000060,65000000060,40,5.658407737606049,wrong_link_both,False,True,8.84500993827906,13.0,9586,9912,9821.0,6.1396286380332254,2,0.7927977442741394,0.9463189244270325,8,0.9463189244270325,,3.4338163509964943,-3.0663470961153507,6.388166723880441,5.089591838309516,9448.0,,2.5458967685699463,2.4169654846191406,11.350584992551243,4.449276972072972,0.9876624345779419,-3.587912956252694,,8.84500993827906,7.940158367156982,8.783102035522461,8.644953727722168,8.102570533752441,7.873906403912451,7.873906403912451,,,2.0,0.15352118015289307,"L1b wrong partner chosen, intermediate margin",True
44b6_e57ff5c6,44b6,72000000009,73000000009,48,1.8168052317185792,wrong_link_both,False,True,7.651274608745095,55.25,12319,12815,12706.0,3.1928812529708925,5,0.10781293362379074,0.9931015968322754,10,0.9931015968322754,,2.34367186576128,-6.626877291593701,7.470896548916612,2.168338737654248,12467.0,,2.6072115898132324,2.427438735961914,7.651274608745095,3.5100125739978876,0.9920437932014465,-3.9443738907575607,,7.651274608745095,8.801617622375488,7.888389587402344,8.450750350952148,7.812970161437988,12.487265658496016,9.60775279791985,,,1.0,0.8852886632084846,"L1b wrong partner chosen, confident (margin > 0.5)",True
44b6_e57ff5c6,44b6,56000000021,57000000021,32,8.09447390585083,wrong_link_parent,False,True,10.198630576117841,86.125,7138,7415,7458.0,5.8976265158675085,4,0.2646043002605438,0.9212925434112549,10,0.9212925434112549,,3.425659286789596,-0.09471907233819366,7.886435278685694,4.800714214728442,,,4.224064350128174,4.4199604988098145,,,,,,10.198630576117841,7.6588850021362305,,7.337546348571777,7.789274215698242,12.75619287341415,9.670737574516231,,,1.0,0.6566882431507111,"L1b wrong partner chosen, confident (margin > 0.5)",False
44b6_e57ff5c6,44b6,38000000056,39000000056,14,7.887948184572462,wrong_link_child,False,True,10.99139387926876,40.625,2168,2376,,,1,0.9892898201942444,0.9892898201942444,4,,,,-5.621940419077873,6.458586823385401,,2169.0,,4.4218902587890625,3.8889288902282715,10.99139387926876,7.5974185880270335,0.9976606369018555,-5.945495061110705,,10.99139387926876,10.871261596679688,10.774736404418945,,11.01290512084961,,11.023572080573139,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_e57ff5c6,44b6,61000000009,62000000009,37,12.2213072771492,wrong_link_child,False,True,8.648142532148343,66.625,8413,8739,,,4,0.05423900485038757,0.9711675047874451,6,,,,0.6816027509048581,12.021096013259932,,8441.0,,4.579015731811523,3.577066659927368,10.547770446322875,3.5238665456541245,0.9962291121482849,0.2511890325695276,,8.648142532148343,9.770904541015625,9.164855003356934,,9.589073181152344,,8.872570944587373,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,False
44b6_e57ff5c6,44b6,58000000009,59000000009,34,9.405367483517058,wrong_link_both,False,True,7.099074960724502,71.5,7552,7836,7925.0,7.2759840912695095,3,0.5338326096534729,0.9699479937553406,7,0.9699479937553406,,-4.381895609200001,-0.02569114975631237,8.915676137488276,5.808522649218194,7641.0,,6.670200824737549,5.099428653717041,11.255149907384675,4.818179514909561,0.9882805347442627,2.624127060174942,,7.099074960724502,9.854957580566406,8.59760856628418,8.34695816040039,9.229223251342773,13.807088224854974,7.09281682983762,,,1.0,0.4361153841018677,"L1b wrong partner chosen, intermediate margin",False
44b6_e57ff5c6,44b6,24000000056,25000000056,0,8.463270828999862,unlinked,False,True,7.761647536141605,82.875,61,145,,,1,0.4360690116882324,0.4360690116882324,6,,,,-6.467776535078883,6.130013411508121,,,,8.127554893493652,8.577550888061523,,,,,,7.761647536141605,7.460418224334717,,,8.224140167236328,,11.480997388241766,,,,,L3 true pair scored below 0.5; cell left unlinked,True
44b6_e57ff5c6,44b6,99000000026,100000000026,75,1.1490485194281397,unlinked,False,True,8.108399889983946,13.0,20557,20721,,,1,0.38200652599334717,0.38200652599334717,7,,,,9.327889503911138,0.6226822586726416,,,,7.6282453536987305,7.9627556800842285,,,,,,8.108399889983946,6.464088439941406,,,7.509669303894043,,7.931032018511361,,,,,L3 true pair scored below 0.5; cell left unlinked,True
44b6_e57ff5c6,44b6,69000000009,70000000009,45,1.7235727791422095,wrong_link_parent,False,True,7.902894951733583,58.5,11206,11593,11570.0,1.5515398372444498,2,0.9937893748283386,0.9965171813964844,14,0.9965171813964844,,-0.15357593540102243,-6.298424757085741,0.453578950737501,1.5439204314414117,,,2.5902645587921143,2.638453722000122,,,,,,7.902894951733583,9.255805969238281,,9.247613906860352,8.79203987121582,6.320108394202997,6.320108394202997,,,2.0,0.002727806568145752,"L1a wrong partner chosen, near-tie (margin < 0.1)",True
44b6_e57ff5c6,44b6,68000000009,69000000009,44,1.9902104160113323,wrong_link_child,False,True,10.422213600025293,60.125,11000,11206,,,1,0.49313655495643616,0.49313655495643616,10,,,,6.514646495692432,5.900832326970418,,10867.0,,2.6017792224884033,2.5902645587921143,11.485331445028706,3.3365440278826735,0.9969527721405029,9.849390520947054,,10.422213600025293,8.03134536743164,8.842216491699219,,9.255805969238281,,7.902894951733583,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_e57ff5c6,44b6,52000000009,53000000009,28,7.761395352158012,wrong_link_both,False,True,5.988288711846265,82.875,5743,6052,6137.0,4.480732490452243,3,0.9628481864929199,0.9921825528144836,10,0.9921825528144836,,3.0902272760868073,-3.8101194743067026,6.030096339477564,3.2446046035107994,5915.0,,3.8525924682617188,3.989346981048584,14.85141595992865,7.844404809505455,0.9116037487983704,-9.483480742201209,,5.988288711846265,9.374685287475586,7.950220108032227,8.472912788391113,9.233247756958008,11.109670118321748,6.153287815833451,,,4.0,0.02933436632156372,"L1a wrong partner chosen, near-tie (margin < 0.1)",True
44b6_e57ff5c6,44b6,57000000009,58000000009,33,9.352577351992338,wrong_link_both,False,True,9.03096298110222,71.5,7260,7552,7713.0,4.397361991839425,5,0.2664906084537506,0.9915002584457397,12,0.9915002584457397,,-2.1706498041749,1.0343506634235382,9.305725036834755,3.8242740376324313,7284.0,,5.6614990234375,6.670200824737549,14.021579245569054,7.5815609184638735,0.9683980941772461,-5.4736950024962425,,9.03096298110222,9.449684143066406,9.03843879699707,7.82014799118042,9.854957580566406,13.37881632422908,7.099074960724502,,,3.0,0.7250096499919891,"L1b wrong partner chosen, confident (margin > 0.5)",False
44b6_e57ff5c6,44b6,58000000021,59000000021,34,10.180595819990105,wrong_link_parent,False,True,9.292600257875518,82.875,7686,8011,8023.0,7.1426017622764055,4,0.06466615945100784,0.9730420112609863,6,0.9579809308052063,,-6.32828164100647,-2.792687887325883,9.990165272496474,3.3120403691039884,,,4.935398578643799,4.187504768371582,,,,,,9.292600257875518,8.103264808654785,,7.525443077087402,7.661409854888916,13.663711154238825,9.766114478716588,,,1.0,0.8933147713541985,"L1b wrong partner chosen, confident (margin > 0.5)",False
44b6_e57ff5c6,44b6,57000000047,58000000047,33,7.761395352158012,wrong_link_child,False,True,7.86350192024727,9.75,7498,7775,,,3,0.06126369908452034,0.5917242169380188,6,,,,0.04621533676981926,8.093947461168224,,7365.0,,3.7760684490203857,4.215719699859619,10.95682630702586,6.748325318081908,0.7450861930847168,2.725781484041363,,7.86350192024727,6.444700241088867,8.224773406982422,,6.515987396240234,,9.143718421667973,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,False
44b6_e57ff5c6,44b6,98000000026,99000000026,74,3.374565944310468,wrong_link_parent,False,True,9.779468432125647,16.25,20230,20557,20445.0,4.814933817831542,2,0.8848766088485718,0.9897074699401855,8,0.9897074699401855,,-3.1313912011682987,-5.695004208013415,4.423115960133384,3.6575916687546726,,,7.722142219543457,7.6282453536987305,,,,,,9.779468432125647,7.838730335235596,,7.918100357055664,6.464088439941406,8.43833523167361,8.108399889983946,,,2.0,0.10483086109161377,"L1b wrong partner chosen, intermediate margin",True
44b6_e57ff5c6,44b6,73000000009,74000000009,49,2.4375,wrong_link_both,False,True,9.60775279791985,53.625,12815,13015,13087.0,3.8484406051935203,4,0.041871991008520126,0.9924994111061096,7,0.9924994111061096,,-3.4082646761089563,5.883761050645262,10.33020387111006,1.7872400480322108,12706.0,,2.427438735961914,2.376445770263672,12.487265658496016,3.5311060709929927,0.9937736988067627,8.97054915735498,,9.60775279791985,7.812970161437988,8.450750350952148,8.191141128540039,8.881874084472656,12.94601595184369,8.003845806745973,,,1.0,0.9506274200975895,"L1b wrong partner chosen, confident (margin > 0.5)",True
44b6_e57ff5c6,44b6,111000000026,112000000026,87,3.8540258983302125,wrong_link_both,False,True,6.886263838951558,8.125,23268,23347,23459.0,5.166361600919017,3,0.005599313415586948,0.6796022057533264,9,0.6796022057533264,,-0.03463566346181324,6.824028108305356,10.31918512465781,5.166245499612563,23190.0,,8.128653526306152,9.398131370544434,14.548001549526807,3.2365287440309576,0.9904069304466248,10.052525006271026,,6.886263838951558,5.614903450012207,7.381892681121826,6.367393493652344,8.069668769836426,13.586824642603572,8.785336642644683,,,2.0,0.6740028923377395,"L1b wrong partner chosen, confident (margin > 0.5)",True
44b6_e57ff5c6,44b6,56000000009,57000000009,32,8.68463307011298,wrong_link_both,False,True,7.048275564770746,73.125,6958,7260,7388.0,6.98075519778644,6,0.3874140977859497,0.9896805882453918,12,0.9672116041183472,,6.172494102735072,-3.782042014878243,8.589214508267359,3.2605612527789067,7014.0,,4.319500923156738,5.6614990234375,16.52132204445369,7.425188077288365,0.9719820022583008,-8.831528417300433,,7.048275564770746,9.397992134094238,8.686511039733887,8.033846855163574,9.449684143066406,13.486252894482256,9.03096298110222,,,2.0,0.5797975063323975,"L1b wrong partner chosen, confident (margin > 0.5)",True
44b6_e57ff5c6,44b6,109000000011,110000000011,85,1.7235727791422095,wrong_link_child,False,True,9.720033952031288,3.25,22702,22877,,,1,0.980129599571228,0.980129599571228,4,,,,6.391637906432152,0.5304851933981448,,22665.0,,6.714829444885254,7.008321285247803,10.110885056318784,3.785241036237023,0.9942986965179443,10.06636784831062,,9.720033952031288,7.9421610832214355,8.36791706085205,,8.512845039367676,,7.69422157637173,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_e57ff5c6,44b6,57000000021,58000000021,33,9.75,wrong_link_both,False,True,9.670737574516231,82.875,7415,7686,7762.0,5.5792021865774135,5,0.020881783217191696,0.8961458206176758,8,0.8961458206176758,,2.9915829063393176,0.10375778237357736,9.891807209465536,4.7093448326926115,7457.0,,4.4199604988098145,4.935398578643799,13.477173847042893,5.074268110161023,0.9718232154846191,-3.3137271269224584,,9.670737574516231,7.789274215698242,7.343897342681885,7.002336025238037,8.103264808654785,12.25234757797908,9.292600257875518,,,1.0,0.8752640374004841,"L1b wrong partner chosen, confident (margin > 0.5)",False
44b6_e57ff5c6,44b6,26000000056,27000000056,2,13.350737339188424,wrong_link_parent,False,True,11.180631584257803,76.375,263,389,379.0,2.729408285022418,2,0.47534579038619995,0.9911581873893738,3,0.9911581873893738,,-0.5116219073534012,-7.048163644969463,5.476327264849963,2.681028274797766,,,8.51698112487793,10.049419403076172,,,,,,11.180631584257803,8.417766571044922,,8.602346420288086,8.238847732543945,9.488762081064,9.488762081064,,,1.0,0.5158123970031738,"L1b wrong partner chosen, confident (margin > 0.5)",True
44b6_e57ff5c6,44b6,104000000026,105000000026,80,0.0,unlinked,False,True,6.468750680046791,11.375,21695,21915,,,2,0.26039281487464905,0.4386661648750305,12,,,,0.36169050354510546,7.761658749227961,,,,7.281229019165039,7.322380542755127,,,,,,6.468750680046791,6.818000793457031,,,6.837681293487549,,8.18537828541074,,,,,L3 true pair scored below 0.5; cell left unlinked,False
44b6_e57ff5c6,44b6,110000000011,111000000011,86,2.1877232028983924,wrong_link_parent,False,True,7.69422157637173,1.625,22877,23157,23129.0,0.6619453930824065,2,0.9655517935752869,0.9938323497772217,6,0.9938323497772217,,0.38981071347370744,-7.1857036631554365,1.923313181633559,0.5349946832297876,,,7.008321285247803,7.203471660614014,,,,,,7.69422157637173,8.512845039367676,,8.052873611450195,7.747103691101074,7.746857047634821,7.746857047634821,,,2.0,0.028280556201934814,"L1a wrong partner chosen, near-tie (margin < 0.1)",True
44b6_e57ff5c6,44b6,97000000026,98000000026,73,1.7235727791422095,wrong_link_child,False,True,6.178721235083912,16.25,20020,20230,,,2,0.8459307551383972,0.8564965128898621,6,,,,-7.0635616523213685,4.658859379906614,,19979.0,,7.658088684082031,7.722142219543457,15.342272213133816,7.340331627989957,0.9050237536430359,-12.989657611586154,,6.178721235083912,7.684218883514404,8.094024658203125,,7.838730335235596,,9.779468432125647,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_e57ff5c6,44b6,93000000026,94000000026,69,1.9902104160113323,wrong_link_child,False,True,6.391420728072653,21.125,19026,19278,,,2,0.8142103552818298,0.9653512835502625,13,,,,-6.843373978510499,5.148400906732983,,18975.0,,7.3313374519348145,7.81160306930542,11.366346689345134,3.9641584361358704,0.9925189018249512,-10.578862629830837,,6.391420728072653,7.886170864105225,8.364726066589355,,7.844334602355957,,7.254410160576474,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
44b6_e57ff5c6,44b6,66000000009,67000000009,42,3.040096626753827,wrong_link_both,False,True,8.204423314704991,63.375,10131,10665,10518.0,5.256543977697656,3,0.5210219025611877,0.9909387826919556,13,0.9909387826919556,,3.652444745413959,-3.1710208784788847,7.601344862682522,3.7803309340806996,10184.0,,2.9656128883361816,2.642578601837158,8.204423314704991,1.736281187947253,0.9936383366584778,-2.6026624711230397,,8.204423314704991,9.015411376953125,8.521904945373535,8.641538619995117,7.856978416442871,8.830109656163469,8.069607721197514,,,4.0,0.4699168801307678,"L1b wrong partner chosen, intermediate margin",True
44b6_e57ff5c6,44b6,89000000026,90000000026,65,4.908737426772795,wrong_link_both,False,True,7.584395241557499,24.375,17982,18246,18348.0,4.427224737141713,3,0.7665852308273315,0.9558188319206238,12,0.9558188319206238,,-2.5338523872196674,-2.964728394523263,6.036128320889562,3.6304147081209193,18056.0,,4.383801460266113,5.4680986404418945,7.584395241557499,5.249400890618081,0.9710646271705627,-5.641319846734405,,7.584395241557499,8.058633804321289,7.357555866241455,6.9339518547058105,8.0933837890625,8.649319453469273,7.458847537997265,,,1.0,0.18923360109329224,"L1b wrong partner chosen, intermediate margin",False
6bba_2312ac41,6bba,60000791,61000802,59,1.86167137607581,wrong_link_child,False,True,9.410414181534776,32.5,9434,9488,,,1,0.8578541874885559,0.8578541874885559,5,,,,-7.27822820073925,1.4596791932447564,,9398.0,,6.944204807281494,8.003174781799316,9.410414181534776,2.3164814978208144,0.9915197491645813,-9.226279020076618,,9.410414181534776,7.56466817855835,8.314535140991211,,9.298755645751953,,10.227245540552655,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
6bba_2312ac41,6bba,37000513,38000526,36,1.8168052317185792,wrong_link_child,False,True,6.234181365506178,68.25,6567,6662,,,1,0.9900190830230713,0.9900190830230713,4,,,,-2.902252939529717,0.5165998116953384,,6548.0,,4.641757965087891,5.100973606109619,6.234181365506178,3.4889661279014796,0.9919254183769226,-6.0806632922030985,,6.234181365506178,8.12260627746582,8.330915451049805,,8.646683692932129,,10.179706781209529,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,False
6bba_2312ac41,6bba,10000174,11000189,9,1.9902104160113323,wrong_link_parent,False,True,11.859988257561154,55.25,1983,2227,2186.0,1.507324630606212,2,0.8286972641944885,0.9954798221588135,5,0.9954798221588135,,0.5206093434244394,-7.989689351990819,4.608083723184117,1.4145647576450249,,,5.463483810424805,5.533859729766846,,,,,,11.859988257561154,8.748760223388672,,8.703585624694824,8.370803833007812,10.423532202753226,9.539954089569317,10.0,,1.0,0.16678255796432495,"L1b wrong partner chosen, intermediate margin",True
6bba_2312ac41,6bba,64000837,65000846,63,1.6750116604071745,wrong_link_parent,False,True,12.685069563568728,66.625,9875,9998,9992.0,0.4323998554788456,2,0.6408171653747559,0.9612082839012146,5,0.9612082839012146,,-0.014558427967131138,6.1301214620471,1.2230313440173974,0.4321547028475478,,,7.325555324554443,7.15706205368042,,,,,,12.685069563568728,7.533056259155273,,7.165081977844238,6.923286437988281,6.195870238573931,6.195870238573931,,,1.0,0.32039111852645874,"L1b wrong partner chosen, intermediate margin",True
6bba_2312ac41,6bba,31000433,32000445,30,0.5745242597140698,wrong_link_child,False,True,9.631568000306864,26.0,5749,5813,,,1,0.958815336227417,0.958815336227417,6,,,,6.926638840697706,1.117549682652605,,5661.0,,6.383599758148193,6.581632614135742,9.631568000306864,3.1479607042280078,0.9934171438217163,8.967817465774715,,9.631568000306864,7.78117561340332,8.987936973571777,,8.877471923828125,,11.805613041825929,,,,,L2 true target stolen by an unannotated competitor; cell left unlinked,True
